school_id,timestamp,gender,population
569,02-01-2024,Female,12
574,02-01-2024,Male,1
574,02-01-2024,Female,17
576,02-01-2024,Male,4
576,02-01-2024,Female,17
593,02-01-2024,Male,1
593,02-01-2024,Female,38
594,02-01-2024,Male,3
594,02-01-2024,Female,35
596,02-01-2024,Male,5
596,02-01-2024,Female,46
595,02-01-2024,Male,7
595,02-01-2024,Female,35
597,02-01-2024,Male,7
597,02-01-2024,Female,35
598,02-01-2024,Male,0
598,02-01-2024,Female,28
592,02-01-2024,Male,1
592,02-01-2024,Female,38
591,02-01-2024,Male,3
591,02-01-2024,Female,26
680,02-01-2024,Male,3
680,02-01-2024,Female,14
671,02-01-2024,Male,0
671,02-01-2024,Female,17
669,02-01-2024,Male,1
669,02-01-2024,Female,14
672,02-01-2024,Male,3
672,02-01-2024,Female,9
673,02-01-2024,Male,2
673,02-01-2024,Female,8
667,02-01-2024,Male,0
667,02-01-2024,Female,8
666,02-01-2024,Male,3
666,02-01-2024,Female,8
677,02-01-2024,Male,1
677,02-01-2024,Female,12
668,02-01-2024,Male,2
668,02-01-2024,Female,11
674,02-01-2024,Male,2
674,02-01-2024,Female,9
679,02-01-2024,Male,0
679,02-01-2024,Female,19
681,02-01-2024,Male,5
681,02-01-2024,Female,4
678,02-01-2024,Male,4
678,02-01-2024,Female,10
682,02-01-2024,Male,1
682,02-01-2024,Female,16
676,02-01-2024,Male,7
676,02-01-2024,Female,12
670,02-01-2024,Male,2
670,02-01-2024,Female,5
675,02-01-2024,Male,1
675,02-01-2024,Female,11
292,02-01-2024,Male,1
292,02-01-2024,Female,32
290,02-01-2024,Male,4
290,02-01-2024,Female,17
286,02-01-2024,Male,4
286,02-01-2024,Female,17
288,02-01-2024,Male,5
288,02-01-2024,Female,30
291,02-01-2024,Male,1
291,02-01-2024,Female,25
287,02-01-2024,Male,5
287,02-01-2024,Female,34
293,02-01-2024,Male,4
293,02-01-2024,Female,19
289,02-01-2024,Male,3
289,02-01-2024,Female,33
504,02-01-2024,Male,1
504,02-01-2024,Female,15
506,02-01-2024,Male,6
506,02-01-2024,Female,15
511,02-01-2024,Male,3
511,02-01-2024,Female,18
500,02-01-2024,Male,8
500,02-01-2024,Female,19
499,02-01-2024,Male,6
499,02-01-2024,Female,19
509,02-01-2024,Male,10
509,02-01-2024,Female,17
513,02-01-2024,Male,4
513,02-01-2024,Female,15
507,02-01-2024,Male,4
507,02-01-2024,Female,9
508,02-01-2024,Male,2
508,02-01-2024,Female,5
512,02-01-2024,Male,8
512,02-01-2024,Female,8
515,02-01-2024,Male,4
515,02-01-2024,Female,13
510,02-01-2024,Male,7
510,02-01-2024,Female,17
505,02-01-2024,Male,1
505,02-01-2024,Female,6
514,02-01-2024,Male,0
514,02-01-2024,Female,0
503,02-01-2024,Male,4
503,02-01-2024,Female,8
501,02-01-2024,Male,5
501,02-01-2024,Female,14
502,02-01-2024,Male,0
502,02-01-2024,Female,0
335,02-01-2024,Male,4
335,02-01-2024,Female,10
323,02-01-2024,Male,6
323,02-01-2024,Female,19
326,02-01-2024,Male,3
326,02-01-2024,Female,22
327,02-01-2024,Male,3
327,02-01-2024,Female,20
333,02-01-2024,Male,13
333,02-01-2024,Female,41
338,02-01-2024,Male,1
338,02-01-2024,Female,60
328,02-01-2024,Male,4
328,02-01-2024,Female,29
337,02-01-2024,Male,4
337,02-01-2024,Female,31
324,02-01-2024,Male,11
