school_id,timestamp,gender,population
2161,01-01-2023,Female,7
2162,01-01-2023,Male,3
2162,01-01-2023,Female,1
2163,01-01-2023,Male,2
2163,01-01-2023,Female,0
2164,01-01-2023,Male,1
2164,01-01-2023,Female,0
2165,01-01-2023,Male,0
2165,01-01-2023,Female,0
2166,01-01-2023,Male,1
2166,01-01-2023,Female,17
2167,01-01-2023,Male,1
2167,01-01-2023,Female,4
2168,01-01-2023,Male,4
2168,01-01-2023,Female,0
2169,01-01-2023,Male,4
2169,01-01-2023,Female,1
2170,01-01-2023,Male,0
2170,01-01-2023,Female,0
2171,01-01-2023,Male,3
2171,01-01-2023,Female,0
2172,01-01-2023,Male,2
2172,01-01-2023,Female,0
2173,01-01-2023,Male,2
2173,01-01-2023,Female,0
2174,01-01-2023,Male,2
2174,01-01-2023,Female,0
2175,01-01-2023,Male,3
2175,01-01-2023,Female,0
2176,01-01-2023,Male,4
2176,01-01-2023,Female,4
2177,01-01-2023,Male,0
2177,01-01-2023,Female,3
2178,01-01-2023,Male,3
2178,01-01-2023,Female,0
2179,01-01-2023,Male,2
2179,01-01-2023,Female,0
2180,01-01-2023,Male,1
2180,01-01-2023,Female,0
2181,01-01-2023,Male,2
2181,01-01-2023,Female,0
2182,01-01-2023,Male,2
2182,01-01-2023,Female,0
2183,01-01-2023,Male,3
2183,01-01-2023,Female,0
2184,01-01-2023,Male,1
2184,01-01-2023,Female,0
2185,01-01-2023,Male,0
2185,01-01-2023,Female,3
2186,01-01-2023,Male,1
2186,01-01-2023,Female,0
2187,01-01-2023,Male,1
2187,01-01-2023,Female,0
2188,01-01-2023,Male,0
2188,01-01-2023,Female,0
2189,01-01-2023,Male,0
2189,01-01-2023,Female,9
2190,01-01-2023,Male,0
2190,01-01-2023,Female,10
2191,01-01-2023,Male,0
2191,01-01-2023,Female,7
2192,01-01-2023,Male,0
2192,01-01-2023,Female,9
2193,01-01-2023,Male,0
2193,01-01-2023,Female,6
2194,01-01-2023,Male,0
2194,01-01-2023,Female,9
2195,01-01-2023,Male,0
2195,01-01-2023,Female,10
2196,01-01-2023,Male,0
2196,01-01-2023,Female,6
2197,01-01-2023,Male,0
2197,01-01-2023,Female,9
2198,01-01-2023,Male,0
2198,01-01-2023,Female,4
2199,01-01-2023,Male,0
2199,01-01-2023,Female,10
2200,01-01-2023,Male,0
2200,01-01-2023,Female,8
2201,01-01-2023,Male,0
2201,01-01-2023,Female,1
2202,01-01-2023,Male,0
2202,01-01-2023,Female,8
2203,01-01-2023,Male,0
2203,01-01-2023,Female,7
2204,01-01-2023,Male,0
2204,01-01-2023,Female,8
2205,01-01-2023,Male,0
2205,01-01-2023,Female,8
2206,01-01-2023,Male,0
2206,01-01-2023,Female,2
2207,01-01-2023,Male,0
2207,01-01-2023,Female,8
2208,01-01-2023,Male,0
2208,01-01-2023,Female,7
2209,01-01-2023,Male,0
2209,01-01-2023,Female,7
2210,01-01-2023,Male,0
2210,01-01-2023,Female,5
2211,01-01-2023,Male,0
2211,01-01-2023,Female,8
2212,01-01-2023,Male,0
2212,01-01-2023,Female,7
2213,01-01-2023,Male,1
2213,01-01-2023,Female,8
2214,01-01-2023,Male,0
2214,01-01-2023,Female,6
2215,01-01-2023,Male,0
2215,01-01-2023,Female,7
2216,01-01-2023,Male,0
2216,01-01-2023,Female,6
2217,01-01-2023,Male,0
2217,01-01-2023,Female,6
2218,01-01-2023,Male,0
2218,01-01-2023,Female,2
2219,01-01-2023,Male,0
2219,01-01-2023,Female,2
2220,01-01-2023,Male,0
2220,01-01-2023,Female,2
2221,01-01-2023,Male,0
2221,01-01-2023,Female,7
2222,01-01-2023,Male,0
2222,01-01-2023,Female,15
2223,01-01-2023,Male,0
2223,01-01-2023,Female,8
2224,01-01-2023,Male,0
2224,01-01-2023,Female,5
2225,01-01-2023,Male,0
2225,01-01-2023,Female,5
2226,01-01-2023,Male,0
2226,01-01-2023,Female,2
2227,01-01-2023,Male,0
2227,01-01-2023,Female,6
2228,01-01-2023,Male,0
2228,01-01-2023,Female,8
2229,01-01-2023,Male,0
2229,01-01-2023,Female,16
2230,01-01-2023,Male,0
2230,01-01-2023,Female,16
2231,01-01-2023,Male,0
2231,01-01-2023,Female,8
2232,01-01-2023,Male,0
2232,01-01-2023,Female,7
2233,01-01-2023,Male,0
2233,01-01-2023,Female,7
2234,01-01-2023,Male,1
2234,01-01-2023,Female,6
2235,01-01-2023,Male,0
2235,01-01-2023,Female,8
2236,01-01-2023,Male,1
2236,01-01-2023,Female,6
2237,01-01-2023,Male,0
2237,01-01-2023,Female,8
2238,01-01-2023,Male,0
2238,01-01-2023,Female,8
2239,01-01-2023,Male,0
2239,01-01-2023,Female,0
2240,01-01-2023,Male,1
2240,01-01-2023,Female,19
2241,01-01-2023,Male,0
2241,01-01-2023,Female,11
2242,01-01-2023,Male,0
2242,01-01-2023,Female,21
2243,01-01-2023,Male,0
2243,01-01-2023,Female,10
2244,01-01-2023,Male,6
2244,01-01-2023,Female,4
2245,01-01-2023,Male,3
2245,01-01-2023,Female,6
2246,01-01-2023,Male,0
2246,01-01-2023,Female,8
2247,01-01-2023,Male,0
2247,01-01-2023,Female,13
2248,01-01-2023,Male,1
2248,01-01-2023,Female,8
2249,01-01-2023,Male,0
2249,01-01-2023,Female,5
2250,01-01-2023,Male,0
2250,01-01-2023,Female,8
2251,01-01-2023,Male,0
2251,01-01-2023,Female,7
2252,01-01-2023,Male,0
2252,01-01-2023,Female,18
2253,01-01-2023,Male,0
2253,01-01-2023,Female,11
2254,01-01-2023,Male,0
2254,01-01-2023,Female,9
2255,01-01-2023,Male,0
2255,01-01-2023,Female,8
2256,01-01-2023,Male,0
2256,01-01-2023,Female,9
2257,01-01-2023,Male,0
2257,01-01-2023,Female,15
2258,01-01-2023,Male,0
2258,01-01-2023,Female,9
2259,01-01-2023,Male,0
2259,01-01-2023,Female,9
2260,01-01-2023,Male,3
2260,01-01-2023,Female,8
2261,01-01-2023,Male,1
2261,01-01-2023,Female,12
2262,01-01-2023,Male,0
2262,01-01-2023,Female,2
2263,01-01-2023,Male,0
2263,01-01-2023,Female,7
2264,01-01-2023,Male,0
2264,01-01-2023,Female,7
2265,01-01-2023,Male,0
2265,01-01-2023,Female,6
2266,01-01-2023,Male,0
2266,01-01-2023,Female,5
2267,01-01-2023,Male,0
2267,01-01-2023,Female,8
2268,01-01-2023,Male,0
2268,01-01-2023,Female,6
2269,01-01-2023,Male,0
2269,01-01-2023,Female,4
2270,01-01-2023,Male,3
2270,01-01-2023,Female,5
2271,01-01-2023,Male,0
2271,01-01-2023,Female,6
2272,01-01-2023,Male,2
2272,01-01-2023,Female,4
2273,01-01-2023,Male,4
2273,01-01-2023,Female,2
2274,01-01-2023,Male,0
2274,01-01-2023,Female,1
2275,01-01-2023,Male,0
2275,01-01-2023,Female,4
2276,01-01-2023,Male,0
2276,01-01-2023,Female,2
2277,01-01-2023,Male,3
2277,01-01-2023,Female,3
2278,01-01-2023,Male,0
2278,01-01-2023,Female,25
2279,01-01-2023,Male,0
2279,01-01-2023,Female,30
2280,01-01-2023,Male,1
2280,01-01-2023,Female,25
2281,01-01-2023,Male,0
2281,01-01-2023,Female,6
2282,01-01-2023,Male,0
2282,01-01-2023,Female,23
2283,01-01-2023,Male,0
2283,01-01-2023,Female,7
2284,01-01-2023,Male,0
2284,01-01-2023,Female,11
2285,01-01-2023,Male,0
2285,01-01-2023,Female,8
2286,01-01-2023,Male,0
2286,01-01-2023,Female,11
2287,01-01-2023,Male,0
2287,01-01-2023,Female,39
2288,01-01-2023,Male,0
2288,01-01-2023,Female,7
2289,01-01-2023,Male,0
2289,01-01-2023,Female,17
2290,01-01-2023,Male,1
2290,01-01-2023,Female,22
2291,01-01-2023,Male,0
2291,01-01-2023,Female,15
2292,01-01-2023,Male,0
2292,01-01-2023,Female,20
2293,01-01-2023,Male,0
2293,01-01-2023,Female,9
2294,01-01-2023,Male,0
2294,01-01-2023,Female,8
2295,01-01-2023,Male,0
2295,01-01-2023,Female,24
2296,01-01-2023,Male,0
2296,01-01-2023,Female,12
2297,01-01-2023,Male,0
2297,01-01-2023,Female,19
2298,01-01-2023,Male,0
2298,01-01-2023,Female,8
2299,01-01-2023,Male,1
2299,01-01-2023,Female,20
2300,01-01-2023,Male,0
2300,01-01-2023,Female,36
2301,01-01-2023,Male,0
2301,01-01-2023,Female,7
2302,01-01-2023,Male,1
2302,01-01-2023,Female,6
2303,01-01-2023,Male,0
2303,01-01-2023,Female,31
2304,01-01-2023,Male,0
2304,01-01-2023,Female,12
2305,01-01-2023,Male,0
2305,01-01-2023,Female,15
2306,01-01-2023,Male,0
2306,01-01-2023,Female,30
2307,01-01-2023,Male,0
2307,01-01-2023,Female,17
2308,01-01-2023,Male,1
2308,01-01-2023,Female,16
2309,01-01-2023,Male,0
2309,01-01-2023,Female,26
2310,01-01-2023,Male,0
2310,01-01-2023,Female,14
2311,01-01-2023,Male,1
2311,01-01-2023,Female,30
2312,01-01-2023,Male,1
2312,01-01-2023,Female,9
2313,01-01-2023,Male,0
2313,01-01-2023,Female,16
2314,01-01-2023,Male,0
2314,01-01-2023,Female,16
2315,01-01-2023,Male,0
2315,01-01-2023,Female,3
2316,01-01-2023,Male,1
2316,01-01-2023,Female,6
2317,01-01-2023,Male,0
2317,01-01-2023,Female,6
2318,01-01-2023,Male,1
2318,01-01-2023,Female,2
2319,01-01-2023,Male,0
2319,01-01-2023,Female,8
2320,01-01-2023,Male,0
2320,01-01-2023,Female,8
2321,01-01-2023,Male,0
2321,01-01-2023,Female,10
2322,01-01-2023,Male,0
2322,01-01-2023,Female,20
2323,01-01-2023,Male,4
2323,01-01-2023,Female,2
2324,01-01-2023,Male,3
2324,01-01-2023,Female,6
2325,01-01-2023,Male,1
2325,01-01-2023,Female,4
2326,01-01-2023,Male,6
2326,01-01-2023,Female,0
2327,01-01-2023,Male,3
2327,01-01-2023,Female,4
2328,01-01-2023,Male,2
2328,01-01-2023,Female,4
2329,01-01-2023,Male,4
2329,01-01-2023,Female,1
2330,01-01-2023,Male,4
2330,01-01-2023,Female,0
2331,01-01-2023,Male,1
2331,01-01-2023,Female,4
2332,01-01-2023,Male,3
2332,01-01-2023,Female,5
2333,01-01-2023,Male,4
2333,01-01-2023,Female,5
2334,01-01-2023,Male,5
2334,01-01-2023,Female,1
2335,01-01-2023,Male,0
2335,01-01-2023,Female,4
2336,01-01-2023,Male,4
2336,01-01-2023,Female,1
2337,01-01-2023,Male,4
2337,01-01-2023,Female,5
2338,01-01-2023,Male,1
2338,01-01-2023,Female,6
2339,01-01-2023,Male,2
2339,01-01-2023,Female,5
2340,01-01-2023,Male,2
2340,01-01-2023,Female,5
2341,01-01-2023,Male,2
2341,01-01-2023,Female,6
2342,01-01-2023,Male,3
2342,01-01-2023,Female,1
2343,01-01-2023,Male,4
2343,01-01-2023,Female,1
2344,01-01-2023,Male,2
2344,01-01-2023,Female,3
2345,01-01-2023,Male,3
2345,01-01-2023,Female,5
2346,01-01-2023,Male,2
2346,01-01-2023,Female,5
2347,01-01-2023,Male,2
2347,01-01-2023,Female,0
2348,01-01-2023,Male,2
2348,01-01-2023,Female,0
2349,01-01-2023,Male,2
2349,01-01-2023,Female,4
2350,01-01-2023,Male,2
2350,01-01-2023,Female,2
2351,01-01-2023,Male,2
2351,01-01-2023,Female,3
2352,01-01-2023,Male,1
2352,01-01-2023,Female,6
2353,01-01-2023,Male,2
2353,01-01-2023,Female,4
2354,01-01-2023,Male,3
2354,01-01-2023,Female,5
2355,01-01-2023,Male,2
2355,01-01-2023,Female,2
2356,01-01-2023,Male,2
2356,01-01-2023,Female,1
2357,01-01-2023,Male,1
2357,01-01-2023,Female,2
2358,01-01-2023,Male,0
2358,01-01-2023,Female,5
2359,01-01-2023,Male,2
2359,01-01-2023,Female,0
2360,01-01-2023,Male,2
2360,01-01-2023,Female,5
2361,01-01-2023,Male,2
2361,01-01-2023,Female,0
2362,01-01-2023,Male,1
2362,01-01-2023,Female,4
2363,01-01-2023,Male,0
2363,01-01-2023,Female,3
2364,01-01-2023,Male,1
2364,01-01-2023,Female,4
2365,01-01-2023,Male,1
2365,01-01-2023,Female,4
2366,01-01-2023,Male,2
2366,01-01-2023,Female,3
2367,01-01-2023,Male,1
2367,01-01-2023,Female,1
2368,01-01-2023,Male,3
2368,01-01-2023,Female,4
2369,01-01-2023,Male,0
2369,01-01-2023,Female,4
2370,01-01-2023,Male,3
2370,01-01-2023,Female,0
2371,01-01-2023,Male,3
2371,01-01-2023,Female,1
2372,01-01-2023,Male,1
2372,01-01-2023,Female,8
2373,01-01-2023,Male,0
2373,01-01-2023,Female,5
2374,01-01-2023,Male,0
2374,01-01-2023,Female,6
2375,01-01-2023,Male,0
2375,01-01-2023,Female,9
2376,01-01-2023,Male,0
2376,01-01-2023,Female,6
2377,01-01-2023,Male,0
2377,01-01-2023,Female,5
2378,01-01-2023,Male,1
2378,01-01-2023,Female,7
2379,01-01-2023,Male,0
2379,01-01-2023,Female,16
2380,01-01-2023,Male,1
2380,01-01-2023,Female,10
2381,01-01-2023,Male,0
2381,01-01-2023,Female,17
2382,01-01-2023,Male,1
2382,01-01-2023,Female,15
2383,01-01-2023,Male,0
2383,01-01-2023,Female,7
2384,01-01-2023,Male,0
2384,01-01-2023,Female,11
2385,01-01-2023,Male,0
2385,01-01-2023,Female,36
2386,01-01-2023,Male,0
2386,01-01-2023,Female,24
2387,01-01-2023,Male,0
2387,01-01-2023,Female,18
2388,01-01-2023,Male,2
2388,01-01-2023,Female,15
2389,01-01-2023,Male,0
2389,01-01-2023,Female,7
2390,01-01-2023,Male,0
2390,01-01-2023,Female,7
2391,01-01-2023,Male,0
2391,01-01-2023,Female,7
2392,01-01-2023,Male,0
2392,01-01-2023,Female,8
2393,01-01-2023,Male,0
2393,01-01-2023,Female,6
2394,01-01-2023,Male,0
2394,01-01-2023,Female,6
2395,01-01-2023,Male,0
2395,01-01-2023,Female,6
2396,01-01-2023,Male,0
2396,01-01-2023,Female,7
2397,01-01-2023,Male,1
2397,01-01-2023,Female,6
2398,01-01-2023,Male,0
2398,01-01-2023,Female,7
2399,01-01-2023,Male,0
2399,01-01-2023,Female,3
2400,01-01-2023,Male,0
2400,01-01-2023,Female,6
2401,01-01-2023,Male,0
2401,01-01-2023,Female,5
2402,01-01-2023,Male,0
2402,01-01-2023,Female,6
2403,01-01-2023,Male,0
2403,01-01-2023,Female,14
2404,01-01-2023,Male,0
2404,01-01-2023,Female,6
2405,01-01-2023,Male,0
2405,01-01-2023,Female,7
2406,01-01-2023,Male,0
2406,01-01-2023,Female,4
2407,01-01-2023,Male,0
2407,01-01-2023,Female,15
2408,01-01-2023,Male,0
2408,01-01-2023,Female,0
2409,01-01-2023,Male,0
2409,01-01-2023,Female,15
2410,01-01-2023,Male,0
2410,01-01-2023,Female,6
2411,01-01-2023,Male,0
2411,01-01-2023,Female,5
2412,01-01-2023,Male,0
2412,01-01-2023,Female,6
2413,01-01-2023,Male,0
2413,01-01-2023,Female,7
2414,01-01-2023,Male,0
2414,01-01-2023,Female,6
2415,01-01-2023,Male,0
2415,01-01-2023,Female,6
2416,01-01-2023,Male,0
2416,01-01-2023,Female,7
2417,01-01-2023,Male,0
2417,01-01-2023,Female,5
2418,01-01-2023,Male,0
2418,01-01-2023,Female,7
2419,01-01-2023,Male,0
2419,01-01-2023,Female,4
2420,01-01-2023,Male,0
2420,01-01-2023,Female,6
2421,01-01-2023,Male,0
2421,01-01-2023,Female,7
2422,01-01-2023,Male,0
2422,01-01-2023,Female,8
2423,01-01-2023,Male,0
2423,01-01-2023,Female,6
2424,01-01-2023,Male,0
2424,01-01-2023,Female,0
2425,01-01-2023,Male,0
2425,01-01-2023,Female,2
2426,01-01-2023,Male,1
2426,01-01-2023,Female,0
2427,01-01-2023,Male,0
2427,01-01-2023,Female,0
2428,01-01-2023,Male,0
2428,01-01-2023,Female,5
2429,01-01-2023,Male,1
2429,01-01-2023,Female,0
2430,01-01-2023,Male,0
2430,01-01-2023,Female,6
2431,01-01-2023,Male,0
2431,01-01-2023,Female,0
2432,01-01-2023,Male,0
2432,01-01-2023,Female,8
2433,01-01-2023,Male,0
2433,01-01-2023,Female,8
2434,01-01-2023,Male,0
2434,01-01-2023,Female,16
2435,01-01-2023,Male,0
2435,01-01-2023,Female,12
2436,01-01-2023,Male,0
2436,01-01-2023,Female,0
2437,01-01-2023,Male,0
2437,01-01-2023,Female,22
2438,01-01-2023,Male,0
2438,01-01-2023,Female,23
2439,01-01-2023,Male,1
2439,01-01-2023,Female,11
2440,01-01-2023,Male,0
2440,01-01-2023,Female,14
2441,01-01-2023,Male,1
2441,01-01-2023,Female,11
2442,01-01-2023,Male,0
2442,01-01-2023,Female,14
2443,01-01-2023,Male,2
2443,01-01-2023,Female,12
2444,01-01-2023,Male,0
2444,01-01-2023,Female,12
2445,01-01-2023,Male,0
2445,01-01-2023,Female,12
2446,01-01-2023,Male,2
2446,01-01-2023,Female,7
2447,01-01-2023,Male,0
2447,01-01-2023,Female,12
2448,01-01-2023,Male,3
2448,01-01-2023,Female,6
2449,01-01-2023,Male,0
2449,01-01-2023,Female,27
2450,01-01-2023,Male,1
2450,01-01-2023,Female,12
2451,01-01-2023,Male,0
2451,01-01-2023,Female,14
2452,01-01-2023,Male,0
2452,01-01-2023,Female,25
2453,01-01-2023,Male,0
2453,01-01-2023,Female,25
2454,01-01-2023,Male,0
2454,01-01-2023,Female,57
2455,01-01-2023,Male,0
2455,01-01-2023,Female,22
2456,01-01-2023,Male,0
2456,01-01-2023,Female,45
2457,01-01-2023,Male,0
2457,01-01-2023,Female,24
2458,01-01-2023,Male,2
2458,01-01-2023,Female,23
2459,01-01-2023,Male,0
2459,01-01-2023,Female,23
2460,01-01-2023,Male,0
2460,01-01-2023,Female,12
2461,01-01-2023,Male,0
2461,01-01-2023,Female,8
2462,01-01-2023,Male,0
2462,01-01-2023,Female,29
2463,01-01-2023,Male,1
2463,01-01-2023,Female,11
2464,01-01-2023,Male,0
2464,01-01-2023,Female,12
2465,01-01-2023,Male,0
2465,01-01-2023,Female,30
2466,01-01-2023,Male,0
