school_id,class,timestamp,stream
288,SSS1,02-01-2024,4
288,SSS2,02-01-2024,4
288,SSS3,02-01-2024,3
291,JSS1,02-01-2024,1
291,JSS2,02-01-2024,1
291,JSS3,02-01-2024,1
291,SSS1,02-01-2024,1
291,SSS2,02-01-2024,1
291,SSS3,02-01-2024,1
287,JSS1,02-01-2024,2
287,JSS2,02-01-2024,2
287,JSS3,02-01-2024,3
287,SSS1,02-01-2024,2
287,SSS2,02-01-2024,3
287,SSS3,02-01-2024,2
293,JSS1,02-01-2024,1
293,JSS2,02-01-2024,1
293,JSS3,02-01-2024,2
293,SSS1,02-01-2024,1
293,SSS2,02-01-2024,1
293,SSS3,02-01-2024,2
289,JSS1,02-01-2024,5
289,JSS2,02-01-2024,4
289,JSS3,02-01-2024,4
289,SSS1,02-01-2024,4
289,SSS2,02-01-2024,3
289,SSS3,02-01-2024,3
504,JSS1,02-01-2024,2
504,JSS2,02-01-2024,2
504,JSS3,02-01-2024,2
504,SSS1,02-01-2024,2
504,SSS2,02-01-2024,1
504,SSS3,02-01-2024,1
506,JSS1,02-01-2024,1
506,JSS2,02-01-2024,1
506,JSS3,02-01-2024,1
506,SSS1,02-01-2024,1
506,SSS2,02-01-2024,1
506,SSS3,02-01-2024,1
511,JSS1,02-01-2024,2
511,JSS2,02-01-2024,1
511,JSS3,02-01-2024,1
511,SSS1,02-01-2024,1
511,SSS2,02-01-2024,1
511,SSS3,02-01-2024,1
500,JSS1,02-01-2024,3
500,JSS2,02-01-2024,3
500,JSS3,02-01-2024,3
500,SSS1,02-01-2024,2
500,SSS2,02-01-2024,2
500,SSS3,02-01-2024,2
499,JSS1,02-01-2024,2
499,JSS2,02-01-2024,1
499,JSS3,02-01-2024,1
499,SSS1,02-01-2024,1
499,SSS2,02-01-2024,1
499,SSS3,02-01-2024,2
509,JSS1,02-01-2024,4
509,JSS2,02-01-2024,5
509,JSS3,02-01-2024,5
509,SSS1,02-01-2024,3
509,SSS2,02-01-2024,2
509,SSS3,02-01-2024,2
513,JSS1,02-01-2024,2
513,JSS2,02-01-2024,2
513,JSS3,02-01-2024,2
513,SSS1,02-01-2024,2
513,SSS2,02-01-2024,2
513,SSS3,02-01-2024,2
507,JSS1,02-01-2024,2
507,JSS2,02-01-2024,1
507,JSS3,02-01-2024,1
507,SSS1,02-01-2024,1
507,SSS2,02-01-2024,1
507,SSS3,02-01-2024,1
508,JSS1,02-01-2024,1
508,JSS2,02-01-2024,1
508,JSS3,02-01-2024,1
508,SSS1,02-01-2024,1
508,SSS2,02-01-2024,1
508,SSS3,02-01-2024,1
512,JSS1,02-01-2024,2
512,JSS2,02-01-2024,2
512,JSS3,02-01-2024,2
512,SSS1,02-01-2024,2
512,SSS2,02-01-2024,2
512,SSS3,02-01-2024,2
515,JSS1,02-01-2024,2
515,JSS2,02-01-2024,2
515,JSS3,02-01-2024,2
515,SSS1,02-01-2024,2
515,SSS2,02-01-2024,2
515,SSS3,02-01-2024,2
510,JSS1,02-01-2024,4
510,JSS2,02-01-2024,3
510,JSS3,02-01-2024,4
510,SSS1,02-01-2024,3
510,SSS2,02-01-2024,3
510,SSS3,02-01-2024,2
505,JSS1,02-01-2024,1
505,JSS2,02-01-2024,1
505,JSS3,02-01-2024,1
505,SSS1,02-01-2024,1
505,SSS2,02-01-2024,1
505,SSS3,02-01-2024,1
514,JSS1,02-01-2024,1
514,JSS2,02-01-2024,1
514,JSS3,02-01-2024,1
514,SSS1,02-01-2024,1
514,SSS2,02-01-2024,1
514,SSS3,02-01-2024,1
503,JSS1,02-01-2024,1
503,JSS2,02-01-2024,1
503,JSS3,02-01-2024,1
503,SSS1,02-01-2024,1
503,SSS2,02-01-2024,1
503,SSS3,02-01-2024,1
501,JSS1,02-01-2024,2
501,JSS2,02-01-2024,1
501,JSS3,02-01-2024,1
501,SSS1,02-01-2024,1
501,SSS2,02-01-2024,2
501,SSS3,02-01-2024,2
502,JSS1,02-01-2024,0
502,JSS2,02-01-2024,0
502,JSS3,02-01-2024,0
502,SSS1,02-01-2024,0
502,SSS2,02-01-2024,0
502,SSS3,02-01-2024,0
335,JSS1,02-01-2024,3
335,JSS2,02-01-2024,3
335,JSS3,02-01-2024,3
335,SSS1,02-01-2024,3
335,SSS2,02-01-2024,2
335,SSS3,02-01-2024,2
323,JSS1,02-01-2024,2
323,JSS2,02-01-2024,2
323,JSS3,02-01-2024,2
323,SSS1,02-01-2024,2
323,SSS2,02-01-2024,2
323,SSS3,02-01-2024,2
326,JSS1,02-01-2024,1
326,JSS2,02-01-2024,1
326,JSS3,02-01-2024,1
326,SSS1,02-01-2024,1
326,SSS2,02-01-2024,2
326,SSS3,02-01-2024,2
327,JSS1,02-01-2024,1
327,JSS2,02-01-2024,1
327,JSS3,02-01-2024,1
327,SSS1,02-01-2024,1
327,SSS2,02-01-2024,1
327,SSS3,02-01-2024,1
333,JSS1,02-01-2024,6
333,JSS2,02-01-2024,4
333,JSS3,02-01-2024,6
333,SSS1,02-01-2024,4
333,SSS2,02-01-2024,4
333,SSS3,02-01-2024,4
338,JSS1,02-01-2024,9
338,JSS2,02-01-2024,5
338,JSS3,02-01-2024,5
338,SSS1,02-01-2024,5
338,SSS2,02-01-2024,5
338,SSS3,02-01-2024,4
328,JSS1,02-01-2024,3
328,JSS2,02-01-2024,2
328,JSS3,02-01-2024,3
328,SSS1,02-01-2024,2
328,SSS2,02-01-2024,2
328,SSS3,02-01-2024,3
337,JSS1,02-01-2024,4
337,JSS2,02-01-2024,3
337,JSS3,02-01-2024,4
337,SSS1,02-01-2024,3
337,SSS2,02-01-2024,3
337,SSS3,02-01-2024,3
324,JSS1,02-01-2024,3
324,JSS2,02-01-2024,3
324,JSS3,02-01-2024,3
324,SSS1,02-01-2024,3
324,SSS2,02-01-2024,3
324,SSS3,02-01-2024,3
332,JSS1,02-01-2024,2
332,JSS2,02-01-2024,2
332,JSS3,02-01-2024,2
332,SSS1,02-01-2024,2
332,SSS2,02-01-2024,2
332,SSS3,02-01-2024,2
329,JSS1,02-01-2024,2
329,JSS2,02-01-2024,1
329,JSS3,02-01-2024,1
329,SSS1,02-01-2024,1
329,SSS2,02-01-2024,1
329,SSS3,02-01-2024,1
336,JSS1,02-01-2024,2
336,JSS2,02-01-2024,2
336,JSS3,02-01-2024,1
336,SSS1,02-01-2024,1
336,SSS2,02-01-2024,2
336,SSS3,02-01-2024,2
330,JSS1,02-01-2024,2
330,JSS2,02-01-2024,2
330,JSS3,02-01-2024,2
330,SSS1,02-01-2024,2
330,SSS2,02-01-2024,2
330,SSS3,02-01-2024,2
334,JSS1,02-01-2024,5
334,JSS2,02-01-2024,5
334,JSS3,02-01-2024,5
334,SSS1,02-01-2024,4
334,SSS2,02-01-2024,4
334,SSS3,02-01-2024,3
331,JSS1,02-01-2024,4
331,JSS2,02-01-2024,2
331,JSS3,02-01-2024,3
331,SSS1,02-01-2024,4
331,SSS2,02-01-2024,3
331,SSS3,02-01-2024,3
325,JSS1,02-01-2024,9
325,JSS2,02-01-2024,11
325,JSS3,02-01-2024,8
325,SSS1,02-01-2024,8
325,SSS2,02-01-2024,8
325,SSS3,02-01-2024,6
477,JSS1,02-01-2024,2
477,JSS2,02-01-2024,2
477,JSS3,02-01-2024,2
477,SSS1,02-01-2024,2
477,SSS2,02-01-2024,2
477,SSS3,02-01-2024,2
478,JSS1,02-01-2024,0
478,JSS2,02-01-2024,0
478,JSS3,02-01-2024,0
478,SSS1,02-01-2024,0
478,SSS2,02-01-2024,0
478,SSS3,02-01-2024,0
471,JSS1,02-01-2024,2
471,JSS2,02-01-2024,2
471,JSS3,02-01-2024,2
471,SSS1,02-01-2024,2
471,SSS2,02-01-2024,2
471,SSS3,02-01-2024,2
472,JSS1,02-01-2024,3
472,JSS2,02-01-2024,3
472,JSS3,02-01-2024,3
472,SSS1,02-01-2024,0
472,SSS2,02-01-2024,0
472,SSS3,02-01-2024,0
479,JSS1,02-01-2024,6
479,JSS2,02-01-2024,5
479,JSS3,02-01-2024,4
479,SSS1,02-01-2024,4
479,SSS2,02-01-2024,3
479,SSS3,02-01-2024,3
476,JSS1,02-01-2024,2
476,JSS2,02-01-2024,2
476,JSS3,02-01-2024,3
476,SSS1,02-01-2024,3
476,SSS2,02-01-2024,3
476,SSS3,02-01-2024,3
469,JSS1,02-01-2024,2
469,JSS2,02-01-2024,2
469,JSS3,02-01-2024,2
469,SSS1,02-01-2024,1
469,SSS2,02-01-2024,2
469,SSS3,02-01-2024,2
470,JSS1,02-01-2024,1
470,JSS2,02-01-2024,1
470,JSS3,02-01-2024,1
470,SSS1,02-01-2024,1
470,SSS2,02-01-2024,1
470,SSS3,02-01-2024,3
480,JSS1,02-01-2024,2
480,JSS2,02-01-2024,2
480,JSS3,02-01-2024,2
480,SSS1,02-01-2024,2
480,SSS2,02-01-2024,2
480,SSS3,02-01-2024,2
473,JSS1,02-01-2024,1
473,JSS2,02-01-2024,1
473,JSS3,02-01-2024,2
473,SSS1,02-01-2024,2
473,SSS2,02-01-2024,2
473,SSS3,02-01-2024,2
475,JSS1,02-01-2024,3
475,JSS2,02-01-2024,3
475,JSS3,02-01-2024,3
475,SSS1,02-01-2024,3
475,SSS2,02-01-2024,2
475,SSS3,02-01-2024,2
468,JSS1,02-01-2024,2
468,JSS2,02-01-2024,2
468,JSS3,02-01-2024,2
468,SSS1,02-01-2024,1
468,SSS2,02-01-2024,2
468,SSS3,02-01-2024,2
474,JSS1,02-01-2024,3
474,JSS2,02-01-2024,3
474,JSS3,02-01-2024,3
474,SSS1,02-01-2024,2
474,SSS2,02-01-2024,2
474,SSS3,02-01-2024,2
986,JSS1,02-01-2024,1
986,JSS2,02-01-2024,1
986,JSS3,02-01-2024,1
986,SSS1,02-01-2024,1
986,SSS2,02-01-2024,1
986,SSS3,02-01-2024,1
992,JSS1,02-01-2024,1
992,JSS2,02-01-2024,1
992,JSS3,02-01-2024,1
992,SSS1,02-01-2024,1
992,SSS2,02-01-2024,1
992,SSS3,02-01-2024,1
988,JSS1,02-01-2024,1
988,JSS2,02-01-2024,1
988,JSS3,02-01-2024,1
988,SSS1,02-01-2024,1
988,SSS2,02-01-2024,1
988,SSS3,02-01-2024,1
985,JSS1,02-01-2024,4
985,JSS2,02-01-2024,4
985,JSS3,02-01-2024,5
985,SSS1,02-01-2024,4
985,SSS2,02-01-2024,4
985,SSS3,02-01-2024,2
983,JSS1,02-01-2024,1
983,JSS2,02-01-2024,1
983,JSS3,02-01-2024,1
983,SSS1,02-01-2024,1
983,SSS2,02-01-2024,1
983,SSS3,02-01-2024,1
989,JSS1,02-01-2024,4
989,JSS2,02-01-2024,4
989,JSS3,02-01-2024,4
989,SSS1,02-01-2024,3
989,SSS2,02-01-2024,2
989,SSS3,02-01-2024,2
984,JSS1,02-01-2024,6
984,JSS2,02-01-2024,6
984,JSS3,02-01-2024,6
984,SSS1,02-01-2024,6
984,SSS2,02-01-2024,6
984,SSS3,02-01-2024,6
991,JSS1,02-01-2024,2
991,JSS2,02-01-2024,3
991,JSS3,02-01-2024,2
991,SSS1,02-01-2024,2
991,SSS2,02-01-2024,3
991,SSS3,02-01-2024,3
990,JSS1,02-01-2024,2
990,JSS2,02-01-2024,2
990,JSS3,02-01-2024,2
990,SSS1,02-01-2024,2
990,SSS2,02-01-2024,2
990,SSS3,02-01-2024,2
987,JSS1,02-01-2024,2
987,JSS2,02-01-2024,1
987,JSS3,02-01-2024,1
987,SSS1,02-01-2024,1
987,SSS2,02-01-2024,1
987,SSS3,02-01-2024,1
993,JSS1,02-01-2024,2
993,JSS2,02-01-2024,2
993,JSS3,02-01-2024,2
993,SSS1,02-01-2024,2
993,SSS2,02-01-2024,1
993,SSS3,02-01-2024,1
792,JSS1,02-01-2024,5
792,JSS2,02-01-2024,5
792,JSS3,02-01-2024,5
792,SSS1,02-01-2024,5
792,SSS2,02-01-2024,5
792,SSS3,02-01-2024,5
790,JSS1,02-01-2024,5
790,JSS2,02-01-2024,5
790,JSS3,02-01-2024,5
790,SSS1,02-01-2024,5
790,SSS2,02-01-2024,5
790,SSS3,02-01-2024,5
802,JSS1,02-01-2024,6
802,JSS2,02-01-2024,6
802,JSS3,02-01-2024,6
802,SSS1,02-01-2024,7
802,SSS2,02-01-2024,5
802,SSS3,02-01-2024,5
789,JSS1,02-01-2024,8
789,JSS2,02-01-2024,8
789,JSS3,02-01-2024,8
789,SSS1,02-01-2024,7
789,SSS2,02-01-2024,6
789,SSS3,02-01-2024,6
803,JSS1,02-01-2024,7
803,JSS2,02-01-2024,6
803,JSS3,02-01-2024,6
803,SSS1,02-01-2024,6
803,SSS2,02-01-2024,5
803,SSS3,02-01-2024,4
793,JSS1,02-01-2024,8
793,JSS2,02-01-2024,7
793,JSS3,02-01-2024,8
793,SSS1,02-01-2024,8
793,SSS2,02-01-2024,4
793,SSS3,02-01-2024,5
797,JSS1,02-01-2024,6
797,JSS2,02-01-2024,5
797,JSS3,02-01-2024,6
797,SSS1,02-01-2024,7
797,SSS2,02-01-2024,9
797,SSS3,02-01-2024,9
795,JSS1,02-01-2024,7
795,JSS2,02-01-2024,7
795,JSS3,02-01-2024,6
795,SSS1,02-01-2024,7
795,SSS2,02-01-2024,5
795,SSS3,02-01-2024,5
804,JSS1,02-01-2024,5
804,JSS2,02-01-2024,5
804,JSS3,02-01-2024,5
804,SSS1,02-01-2024,5
804,SSS2,02-01-2024,5
804,SSS3,02-01-2024,5
800,JSS1,02-01-2024,3
800,JSS2,02-01-2024,4
800,JSS3,02-01-2024,3
800,SSS1,02-01-2024,3
800,SSS2,02-01-2024,3
800,SSS3,02-01-2024,3
801,JSS1,02-01-2024,8
801,JSS2,02-01-2024,5
801,JSS3,02-01-2024,5
801,SSS1,02-01-2024,8
801,SSS2,02-01-2024,6
801,SSS3,02-01-2024,5
791,JSS1,02-01-2024,9
791,JSS2,02-01-2024,9
791,JSS3,02-01-2024,9
791,SSS1,02-01-2024,8
791,SSS2,02-01-2024,10
791,SSS3,02-01-2024,8
796,JSS1,02-01-2024,3
796,JSS2,02-01-2024,3
796,JSS3,02-01-2024,3
796,SSS1,02-01-2024,2
796,SSS2,02-01-2024,3
796,SSS3,02-01-2024,2
794,JSS1,02-01-2024,6
794,JSS2,02-01-2024,5
794,JSS3,02-01-2024,6
794,SSS1,02-01-2024,9
794,SSS2,02-01-2024,9
794,SSS3,02-01-2024,10
798,JSS1,02-01-2024,5
798,JSS2,02-01-2024,5
798,JSS3,02-01-2024,5
798,SSS1,02-01-2024,4
798,SSS2,02-01-2024,4
798,SSS3,02-01-2024,4
799,JSS1,02-01-2024,4
799,JSS2,02-01-2024,4
799,JSS3,02-01-2024,4
799,SSS1,02-01-2024,3
799,SSS2,02-01-2024,3
799,SSS3,02-01-2024,3
877,JSS1,02-01-2024,6
877,JSS2,02-01-2024,5
877,JSS3,02-01-2024,5
877,SSS1,02-01-2024,6
877,SSS2,02-01-2024,4
877,SSS3,02-01-2024,4
879,JSS1,02-01-2024,7
879,JSS2,02-01-2024,7
879,JSS3,02-01-2024,7
879,SSS1,02-01-2024,5
879,SSS2,02-01-2024,5
879,SSS3,02-01-2024,5
878,JSS1,02-01-2024,5
878,JSS2,02-01-2024,5
878,JSS3,02-01-2024,5
878,SSS1,02-01-2024,5
878,SSS2,02-01-2024,5
878,SSS3,02-01-2024,4
882,JSS1,02-01-2024,6
882,JSS2,02-01-2024,5
882,JSS3,02-01-2024,6
882,SSS1,02-01-2024,7
882,SSS2,02-01-2024,5
882,SSS3,02-01-2024,6
881,JSS1,02-01-2024,5
881,JSS2,02-01-2024,4
881,JSS3,02-01-2024,6
881,SSS1,02-01-2024,4
881,SSS2,02-01-2024,3
881,SSS3,02-01-2024,3
880,JSS1,02-01-2024,1
880,JSS2,02-01-2024,1
880,JSS3,02-01-2024,1
880,SSS1,02-01-2024,1
880,SSS2,02-01-2024,1
880,SSS3,02-01-2024,1
722,JSS1,02-01-2024,1
722,JSS2,02-01-2024,2
722,JSS3,02-01-2024,2
722,SSS1,02-01-2024,1
722,SSS2,02-01-2024,2
722,SSS3,02-01-2024,1
720,JSS1,02-01-2024,3
720,JSS2,02-01-2024,3
720,JSS3,02-01-2024,5
720,SSS1,02-01-2024,3
720,SSS2,02-01-2024,3
720,SSS3,02-01-2024,4
723,JSS1,02-01-2024,9
723,JSS2,02-01-2024,4
723,JSS3,02-01-2024,4
723,SSS1,02-01-2024,4
723,SSS2,02-01-2024,5
723,SSS3,02-01-2024,3
716,JSS1,02-01-2024,1
716,JSS2,02-01-2024,1
716,JSS3,02-01-2024,1
716,SSS1,02-01-2024,1
716,SSS2,02-01-2024,1
716,SSS3,02-01-2024,1
719,JSS1,02-01-2024,2
719,JSS2,02-01-2024,1
719,JSS3,02-01-2024,1
719,SSS1,02-01-2024,1
719,SSS2,02-01-2024,1
719,SSS3,02-01-2024,0
717,JSS1,02-01-2024,2
717,JSS2,02-01-2024,2
717,JSS3,02-01-2024,1
717,SSS1,02-01-2024,1
717,SSS2,02-01-2024,2
717,SSS3,02-01-2024,1
714,JSS1,02-01-2024,2
714,JSS2,02-01-2024,2
714,JSS3,02-01-2024,2
714,SSS1,02-01-2024,2
714,SSS2,02-01-2024,2
714,SSS3,02-01-2024,2
718,JSS1,02-01-2024,2
718,JSS2,02-01-2024,2
718,JSS3,02-01-2024,3
718,SSS1,02-01-2024,2
718,SSS2,02-01-2024,3
718,SSS3,02-01-2024,3
721,JSS1,02-01-2024,3
721,JSS2,02-01-2024,2
721,JSS3,02-01-2024,3
721,SSS1,02-01-2024,2
721,SSS2,02-01-2024,2
721,SSS3,02-01-2024,1
715,JSS1,02-01-2024,1
715,JSS2,02-01-2024,1
715,JSS3,02-01-2024,1
715,SSS1,02-01-2024,1
715,SSS2,02-01-2024,1
715,SSS3,02-01-2024,1
63,JSS1,02-01-2024,2
63,JSS2,02-01-2024,2
63,JSS3,02-01-2024,3
63,SSS1,02-01-2024,2
63,SSS2,02-01-2024,2
63,SSS3,02-01-2024,2
62,JSS1,02-01-2024,3
62,JSS2,02-01-2024,3
62,JSS3,02-01-2024,3
62,SSS1,02-01-2024,2
62,SSS2,02-01-2024,2
62,SSS3,02-01-2024,2
65,JSS1,02-01-2024,4
65,JSS2,02-01-2024,4
65,JSS3,02-01-2024,3
65,SSS1,02-01-2024,4
65,SSS2,02-01-2024,3
65,SSS3,02-01-2024,2
66,JSS1,02-01-2024,0
66,JSS2,02-01-2024,0
66,JSS3,02-01-2024,0
66,SSS1,02-01-2024,0
66,SSS2,02-01-2024,0
66,SSS3,02-01-2024,0
60,JSS1,02-01-2024,1
60,JSS2,02-01-2024,1
60,JSS3,02-01-2024,1
60,SSS1,02-01-2024,1
60,SSS2,02-01-2024,1
60,SSS3,02-01-2024,1
64,JSS1,02-01-2024,2
64,JSS2,02-01-2024,2
64,JSS3,02-01-2024,2
64,SSS1,02-01-2024,2
64,SSS2,02-01-2024,2
64,SSS3,02-01-2024,1
61,JSS1,02-01-2024,1
61,JSS2,02-01-2024,1
61,JSS3,02-01-2024,1
61,SSS1,02-01-2024,1
61,SSS2,02-01-2024,1
61,SSS3,02-01-2024,1
58,JSS1,02-01-2024,0
58,JSS2,02-01-2024,0
58,JSS3,02-01-2024,0
58,SSS1,02-01-2024,0
58,SSS2,02-01-2024,0
58,SSS3,02-01-2024,0
57,JSS1,02-01-2024,2
57,JSS2,02-01-2024,2
57,JSS3,02-01-2024,2
57,SSS1,02-01-2024,2
57,SSS2,02-01-2024,2
57,SSS3,02-01-2024,2
67,JSS1,02-01-2024,2
67,JSS2,02-01-2024,2
67,JSS3,02-01-2024,2
67,SSS1,02-01-2024,1
67,SSS2,02-01-2024,1
67,SSS3,02-01-2024,1
59,JSS1,02-01-2024,1
59,JSS2,02-01-2024,1
59,JSS3,02-01-2024,1
59,SSS1,02-01-2024,1
59,SSS2,02-01-2024,1
59,SSS3,02-01-2024,1
106,JSS1,02-01-2024,1
106,JSS2,02-01-2024,1
106,JSS3,02-01-2024,2
106,SSS1,02-01-2024,1
106,SSS2,02-01-2024,1
106,SSS3,02-01-2024,1
103,JSS1,02-01-2024,1
103,JSS2,02-01-2024,1
103,JSS3,02-01-2024,1
103,SSS1,02-01-2024,1
103,SSS2,02-01-2024,1
103,SSS3,02-01-2024,1
100,JSS1,02-01-2024,1
100,JSS2,02-01-2024,1
100,JSS3,02-01-2024,1
100,SSS1,02-01-2024,1
100,SSS2,02-01-2024,1
100,SSS3,02-01-2024,6
102,JSS1,02-01-2024,1
102,JSS2,02-01-2024,1
102,JSS3,02-01-2024,1
102,SSS1,02-01-2024,1
102,SSS2,02-01-2024,1
102,SSS3,02-01-2024,1
107,JSS1,02-01-2024,0
107,JSS2,02-01-2024,0
107,JSS3,02-01-2024,0
107,SSS1,02-01-2024,0
107,SSS2,02-01-2024,0
107,SSS3,02-01-2024,0
101,JSS1,02-01-2024,1
101,JSS2,02-01-2024,1
101,JSS3,02-01-2024,1
101,SSS1,02-01-2024,1
101,SSS2,02-01-2024,1
101,SSS3,02-01-2024,1
104,JSS1,02-01-2024,1
104,JSS2,02-01-2024,1
104,JSS3,02-01-2024,1
104,SSS1,02-01-2024,0
104,SSS2,02-01-2024,1
104,SSS3,02-01-2024,1
105,JSS1,02-01-2024,0
105,JSS2,02-01-2024,0
105,JSS3,02-01-2024,0
105,SSS1,02-01-2024,0
105,SSS2,02-01-2024,0
105,SSS3,02-01-2024,0
256,JSS1,02-01-2024,1
256,JSS2,02-01-2024,1
256,JSS3,02-01-2024,1
256,SSS1,02-01-2024,1
256,SSS2,02-01-2024,1
256,SSS3,02-01-2024,1
250,JSS1,02-01-2024,3
250,JSS2,02-01-2024,3
250,JSS3,02-01-2024,3
250,SSS1,02-01-2024,2
250,SSS2,02-01-2024,2
250,SSS3,02-01-2024,2
253,JSS1,02-01-2024,3
253,JSS2,02-01-2024,2
253,JSS3,02-01-2024,2
253,SSS1,02-01-2024,2
253,SSS2,02-01-2024,2
253,SSS3,02-01-2024,2
252,JSS1,02-01-2024,1
252,JSS2,02-01-2024,1
252,JSS3,02-01-2024,1
252,SSS1,02-01-2024,1
252,SSS2,02-01-2024,1
252,SSS3,02-01-2024,1
251,JSS1,02-01-2024,2
251,JSS2,02-01-2024,1
251,JSS3,02-01-2024,1
251,SSS1,02-01-2024,1
251,SSS2,02-01-2024,2
251,SSS3,02-01-2024,2
255,JSS1,02-01-2024,1
255,JSS2,02-01-2024,1
255,JSS3,02-01-2024,1
255,SSS1,02-01-2024,1
255,SSS2,02-01-2024,1
255,SSS3,02-01-2024,1
257,JSS1,02-01-2024,1
257,JSS2,02-01-2024,1
257,JSS3,02-01-2024,1
257,SSS1,02-01-2024,1
257,SSS2,02-01-2024,1
257,SSS3,02-01-2024,0
258,JSS1,02-01-2024,1
258,JSS2,02-01-2024,1
258,JSS3,02-01-2024,1
258,SSS1,02-01-2024,1
258,SSS2,02-01-2024,1
258,SSS3,02-01-2024,1
254,JSS1,02-01-2024,1
254,JSS2,02-01-2024,1
254,JSS3,02-01-2024,1
254,SSS1,02-01-2024,0
254,SSS2,02-01-2024,0
254,SSS3,02-01-2024,0
