school_id,state,timestamp,population
21,ABIA,05-01-2024,9
21,ADAMAWA,05-01-2024,0
21,AKWA IBOM,05-01-2024,4
21,BAUCHI,05-01-2024,0
21,BAYELSA,05-01-2024,1
21,BENUE,05-01-2024,4
21,BORNO,05-01-2024,0
21,CROSS RIVER,05-01-2024,2
21,DELTA,05-01-2024,3
21,EBONYI,05-01-2024,54
21,EDO,05-01-2024,0
21,EKITI,05-01-2024,1
21,ENUGU,05-01-2024,76
21,GOMBE,05-01-2024,0
21,IMO,05-01-2024,22
21,JIGAWA,05-01-2024,0
21,KADUNA,05-01-2024,0
21,KANO,05-01-2024,0
21,KATSINA,05-01-2024,0
21,KEBBI,05-01-2024,0
21,KOGI,05-01-2024,0
21,KWARA,05-01-2024,0
21,LAGOS,05-01-2024,0
21,NASARAWA,05-01-2024,1
21,NIGER,05-01-2024,0
21,OGUN,05-01-2024,0
21,ONDO,05-01-2024,1
21,OSUN,05-01-2024,0
21,OYO,05-01-2024,0
21,PLATEAU,05-01-2024,1
21,RIVERS,05-01-2024,0
21,SOKOTO,05-01-2024,0
21,TARABA,05-01-2024,0
21,YOBE,05-01-2024,0
21,ZAMFARA,05-01-2024,0
21,FCT,05-01-2024,0
21,FOREIGN,05-01-2024,0
14,ABIA,05-01-2024,24
14,ADAMAWA,05-01-2024,0
14,AKWA IBOM,05-01-2024,3
14,BAUCHI,05-01-2024,0
14,BAYELSA,05-01-2024,0
14,BENUE,05-01-2024,1
14,BORNO,05-01-2024,0
14,CROSS RIVER,05-01-2024,4
14,DELTA,05-01-2024,0
14,EBONYI,05-01-2024,94
14,EDO,05-01-2024,1
14,EKITI,05-01-2024,0
14,ENUGU,05-01-2024,85
14,GOMBE,05-01-2024,0
14,IMO,05-01-2024,20
14,JIGAWA,05-01-2024,0
14,KADUNA,05-01-2024,2
14,KANO,05-01-2024,0
14,KATSINA,05-01-2024,0
14,KEBBI,05-01-2024,0
14,KOGI,05-01-2024,0
14,KWARA,05-01-2024,0
14,LAGOS,05-01-2024,0
14,NASARAWA,05-01-2024,0
14,NIGER,05-01-2024,0
14,OGUN,05-01-2024,0
14,ONDO,05-01-2024,2
14,OSUN,05-01-2024,0
14,OYO,05-01-2024,0
14,PLATEAU,05-01-2024,0
14,RIVERS,05-01-2024,1
14,SOKOTO,05-01-2024,0
14,TARABA,05-01-2024,0
14,YOBE,05-01-2024,0
14,ZAMFARA,05-01-2024,0
14,FCT,05-01-2024,0
14,FOREIGN,05-01-2024,0
12,ABIA,05-01-2024,19
12,ADAMAWA,05-01-2024,3
12,AKWA IBOM,05-01-2024,3
12,BAUCHI,05-01-2024,0
12,BAYELSA,05-01-2024,0
12,BENUE,05-01-2024,12
12,BORNO,05-01-2024,0
12,CROSS RIVER,05-01-2024,3
12,DELTA,05-01-2024,1
12,EBONYI,05-01-2024,194
12,EDO,05-01-2024,0
12,EKITI,05-01-2024,0
12,ENUGU,05-01-2024,106
12,GOMBE,05-01-2024,0
12,IMO,05-01-2024,44
12,JIGAWA,05-01-2024,0
12,KADUNA,05-01-2024,0
12,KANO,05-01-2024,0
12,KATSINA,05-01-2024,0
12,KEBBI,05-01-2024,0
12,KOGI,05-01-2024,1
12,KWARA,05-01-2024,1
12,LAGOS,05-01-2024,0
12,NASARAWA,05-01-2024,0
12,NIGER,05-01-2024,0
12,OGUN,05-01-2024,1
12,ONDO,05-01-2024,0
12,OSUN,05-01-2024,2
12,OYO,05-01-2024,0
12,PLATEAU,05-01-2024,0
12,RIVERS,05-01-2024,1
12,SOKOTO,05-01-2024,0
12,TARABA,05-01-2024,0
12,YOBE,05-01-2024,0
12,ZAMFARA,05-01-2024,0
12,FCT,05-01-2024,0
12,FOREIGN,05-01-2024,0
1,ABIA,05-01-2024,3
1,ADAMAWA,05-01-2024,0
1,AKWA IBOM,05-01-2024,2
1,BAUCHI,05-01-2024,0
1,BAYELSA,05-01-2024,0
1,BENUE,05-01-2024,0
1,BORNO,05-01-2024,0
1,CROSS RIVER,05-01-2024,2
1,DELTA,05-01-2024,3
1,EBONYI,05-01-2024,12
1,EDO,05-01-2024,0
1,EKITI,05-01-2024,0
1,ENUGU,05-01-2024,12
1,GOMBE,05-01-2024,0
1,IMO,05-01-2024,2
1,JIGAWA,05-01-2024,0
1,KADUNA,05-01-2024,0
1,KANO,05-01-2024,0
1,KATSINA,05-01-2024,0
1,KEBBI,05-01-2024,0
1,KOGI,05-01-2024,1
1,KWARA,05-01-2024,0
1,LAGOS,05-01-2024,0
1,NASARAWA,05-01-2024,0
1,NIGER,05-01-2024,0
1,OGUN,05-01-2024,0
1,ONDO,05-01-2024,0
1,OSUN,05-01-2024,0
1,OYO,05-01-2024,1
1,PLATEAU,05-01-2024,0
1,RIVERS,05-01-2024,0
1,SOKOTO,05-01-2024,0
1,TARABA,05-01-2024,0
1,YOBE,05-01-2024,0
1,ZAMFARA,05-01-2024,0
1,FCT,05-01-2024,0
1,FOREIGN,05-01-2024,0
15,ABIA,05-01-2024,8
15,ADAMAWA,05-01-2024,0
15,AKWA IBOM,05-01-2024,6
15,BAUCHI,05-01-2024,0
15,BAYELSA,05-01-2024,0
15,BENUE,05-01-2024,0
15,BORNO,05-01-2024,0
15,CROSS RIVER,05-01-2024,1
15,DELTA,05-01-2024,0
15,EBONYI,05-01-2024,30
15,EDO,05-01-2024,0
15,EKITI,05-01-2024,0
15,ENUGU,05-01-2024,28
15,GOMBE,05-01-2024,0
15,IMO,05-01-2024,48
15,JIGAWA,05-01-2024,0
15,KADUNA,05-01-2024,0
15,KANO,05-01-2024,0
15,KATSINA,05-01-2024,0
15,KEBBI,05-01-2024,0
15,KOGI,05-01-2024,0
15,KWARA,05-01-2024,0
15,LAGOS,05-01-2024,0
15,NASARAWA,05-01-2024,1
15,NIGER,05-01-2024,0
15,OGUN,05-01-2024,1
15,ONDO,05-01-2024,0
15,OSUN,05-01-2024,1
15,OYO,05-01-2024,0
15,PLATEAU,05-01-2024,0
15,RIVERS,05-01-2024,0
15,SOKOTO,05-01-2024,0
15,TARABA,05-01-2024,0
15,YOBE,05-01-2024,0
15,ZAMFARA,05-01-2024,0
15,FCT,05-01-2024,0
15,FOREIGN,05-01-2024,0
19,ABIA,05-01-2024,8
19,ADAMAWA,05-01-2024,0
19,AKWA IBOM,05-01-2024,0
19,BAUCHI,05-01-2024,0
19,BAYELSA,05-01-2024,0
19,BENUE,05-01-2024,0
19,BORNO,05-01-2024,0
19,CROSS RIVER,05-01-2024,0
19,DELTA,05-01-2024,0
19,EBONYI,05-01-2024,27
19,EDO,05-01-2024,2
19,EKITI,05-01-2024,0
19,ENUGU,05-01-2024,17
19,GOMBE,05-01-2024,0
19,IMO,05-01-2024,20
19,JIGAWA,05-01-2024,0
19,KADUNA,05-01-2024,0
19,KANO,05-01-2024,0
