school_id,timestamp,gender,population
715,03-01-2024,Female,11
63,03-01-2024,Male,6
63,03-01-2024,Female,29
62,03-01-2024,Male,5
62,03-01-2024,Female,28
65,03-01-2024,Male,6
65,03-01-2024,Female,29
66,03-01-2024,Male,7
66,03-01-2024,Female,28
60,03-01-2024,Male,10
60,03-01-2024,Female,21
64,03-01-2024,Male,12
64,03-01-2024,Female,18
61,03-01-2024,Male,7
61,03-01-2024,Female,13
58,03-01-2024,Male,7
58,03-01-2024,Female,15
57,03-01-2024,Male,8
57,03-01-2024,Female,31
67,03-01-2024,Male,6
67,03-01-2024,Female,19
59,03-01-2024,Male,7
59,03-01-2024,Female,3
106,03-01-2024,Male,11
106,03-01-2024,Female,17
103,03-01-2024,Male,8
103,03-01-2024,Female,8
100,03-01-2024,Male,5
100,03-01-2024,Female,9
102,03-01-2024,Male,7
102,03-01-2024,Female,5
107,03-01-2024,Male,0
107,03-01-2024,Female,0
101,03-01-2024,Male,9
101,03-01-2024,Female,5
104,03-01-2024,Male,7
104,03-01-2024,Female,3
105,03-01-2024,Male,0
105,03-01-2024,Female,0
256,03-01-2024,Male,10
256,03-01-2024,Female,10
250,03-01-2024,Male,18
250,03-01-2024,Female,9
253,03-01-2024,Male,15
253,03-01-2024,Female,10
252,03-01-2024,Male,7
252,03-01-2024,Female,2
251,03-01-2024,Male,12
251,03-01-2024,Female,14
255,03-01-2024,Male,12
255,03-01-2024,Female,9
257,03-01-2024,Male,4
257,03-01-2024,Female,7
258,03-01-2024,Male,0
258,03-01-2024,Female,0
254,03-01-2024,Male,11
254,03-01-2024,Female,6
