school_id,timestamp,gender,population
21,01-01-2024,Male,3
21,01-01-2024,Female,38
14,01-01-2024,Male,8
14,01-01-2024,Female,26
12,01-01-2024,Male,5
12,01-01-2024,Female,22
1,01-01-2024,Male,3
1,01-01-2024,Female,21
15,01-01-2024,Male,4
15,01-01-2024,Female,14
19,01-01-2024,Male,4
19,01-01-2024,Female,17
11,01-01-2024,Male,3
11,01-01-2024,Female,14
17,01-01-2024,Male,1
17,01-01-2024,Female,13
8,01-01-2024,Male,2
8,01-01-2024,Female,18
20,01-01-2024,Male,4
20,01-01-2024,Female,9
16,01-01-2024,Male,16
16,01-01-2024,Female,17
18,01-01-2024,Male,3
18,01-01-2024,Female,18
9,01-01-2024,Male,2
9,01-01-2024,Female,20
10,01-01-2024,Male,8
10,01-01-2024,Female,9
7,01-01-2024,Male,4
7,01-01-2024,Female,22
5,01-01-2024,Male,3
5,01-01-2024,Female,15
6,01-01-2024,Male,1
6,01-01-2024,Female,18
2,01-01-2024,Male,2
2,01-01-2024,Female,17
4,01-01-2024,Male,8
4,01-01-2024,Female,27
3,01-01-2024,Male,2
3,01-01-2024,Female,12
13,01-01-2024,Male,3
13,01-01-2024,Female,18
920,01-01-2024,Male,9
920,01-01-2024,Female,25
924,01-01-2024,Male,2
924,01-01-2024,Female,18
926,01-01-2024,Male,2
926,01-01-2024,Female,37
925,01-01-2024,Male,1
925,01-01-2024,Female,14
918,01-01-2024,Male,2
918,01-01-2024,Female,15
927,01-01-2024,Male,3
927,01-01-2024,Female,7
923,01-01-2024,Male,3
923,01-01-2024,Female,9
929,01-01-2024,Male,5
929,01-01-2024,Female,17
921,01-01-2024,Male,5
921,01-01-2024,Female,14
916,01-01-2024,Male,1
916,01-01-2024,Female,11
919,01-01-2024,Male,2
919,01-01-2024,Female,18
928,01-01-2024,Male,3
928,01-01-2024,Female,16
922,01-01-2024,Male,3
922,01-01-2024,Female,8
917,01-01-2024,Male,2
917,01-01-2024,Female,6
930,01-01-2024,Male,3
930,01-01-2024,Female,8
931,01-01-2024,Male,1
931,01-01-2024,Female,7
947,01-01-2024,Male,2
947,01-01-2024,Female,23
950,01-01-2024,Male,3
950,01-01-2024,Female,19
955,01-01-2024,Male,19
955,01-01-2024,Female,19
952,01-01-2024,Male,4
952,01-01-2024,Female,15
949,01-01-2024,Male,6
949,01-01-2024,Female,15
956,01-01-2024,Male,6
956,01-01-2024,Female,18
960,01-01-2024,Male,3
960,01-01-2024,Female,10
957,01-01-2024,Male,3
957,01-01-2024,Female,15
954,01-01-2024,Male,2
954,01-01-2024,Female,6
958,01-01-2024,Male,1
958,01-01-2024,Female,9
953,01-01-2024,Male,7
953,01-01-2024,Female,7
951,01-01-2024,Male,3
951,01-01-2024,Female,18
959,01-01-2024,Male,3
959,01-01-2024,Female,13
948,01-01-2024,Male,4
948,01-01-2024,Female,14
1034,01-01-2024,Male,4
1034,01-01-2024,Female,8
129,01-01-2024,Male,2
129,01-01-2024,Female,32
124,01-01-2024,Male,4
124,01-01-2024,Female,24
126,01-01-2024,Male,3
126,01-01-2024,Female,19
123,01-01-2024,Male,1
123,01-01-2024,Female,20
122,01-01-2024,Male,1
122,01-01-2024,Female,16
119,01-01-2024,Male,5
119,01-01-2024,Female,9
116,01-01-2024,Male,6
116,01-01-2024,Female,26
121,01-01-2024,Male,8
121,01-01-2024,Female,11
127,01-01-2024,Male,1
127,01-01-2024,Female,19
130,01-01-2024,Male,2
130,01-01-2024,Female,19
118,01-01-2024,Male,1
118,01-01-2024,Female,14
117,01-01-2024,Male,0
117,01-01-2024,Female,0
115,01-01-2024,Male,1
115,01-01-2024,Female,8
125,01-01-2024,Male,0
125,01-01-2024,Female,2
120,01-01-2024,Male,3
120,01-01-2024,Female,11
128,01-01-2024,Male,2
128,01-01-2024,Female,12
142,01-01-2024,Male,5
142,01-01-2024,Female,34
146,01-01-2024,Male,4
146,01-01-2024,Female,24
145,01-01-2024,Male,4
145,01-01-2024,Female,10
147,01-01-2024,Male,4
147,01-01-2024,Female,19
141,01-01-2024,Male,1
141,01-01-2024,Female,12
143,01-01-2024,Male,4
143,01-01-2024,Female,14
148,01-01-2024,Male,2
148,01-01-2024,Female,18
1035,01-01-2024,Male,2
1035,01-01-2024,Female,5
1036,01-01-2024,Male,5
1036,01-01-2024,Female,1
144,01-01-2024,Male,4
144,01-01-2024,Female,9
178,01-01-2024,Male,7
178,01-01-2024,Female,55
175,01-01-2024,Male,7
175,01-01-2024,Female,43
173,01-01-2024,Male,2
173,01-01-2024,Female,49
169,01-01-2024,Male,5
169,01-01-2024,Female,42
163,01-01-2024,Male,2
163,01-01-2024,Female,44
176,01-01-2024,Male,2
176,01-01-2024,Female,41
172,01-01-2024,Male,4
172,01-01-2024,Female,33
168,01-01-2024,Male,2
168,01-01-2024,Female,55
177,01-01-2024,Male,1
177,01-01-2024,Female,17
167,01-01-2024,Male,4
167,01-01-2024,Female,19
170,01-01-2024,Male,2
170,01-01-2024,Female,23
164,01-01-2024,Male,1
164,01-01-2024,Female,28
165,01-01-2024,Male,7
165,01-01-2024,Female,29
181,01-01-2024,Male,3
181,01-01-2024,Female,13
180,01-01-2024,Male,5
180,01-01-2024,Female,18
171,01-01-2024,Male,2
171,01-01-2024,Female,19
174,01-01-2024,Male,2
174,01-01-2024,Female,13
166,01-01-2024,Male,0
166,01-01-2024,Female,13
179,01-01-2024,Male,3
179,01-01-2024,Female,28
276,01-01-2024,Male,4
276,01-01-2024,Female,29
277,01-01-2024,Male,2
277,01-01-2024,Female,20
270,01-01-2024,Male,4
270,01-01-2024,Female,24
274,01-01-2024,Male,7
274,01-01-2024,Female,20
272,01-01-2024,Male,2
272,01-01-2024,Female,21
273,01-01-2024,Male,1
273,01-01-2024,Female,12
275,01-01-2024,Male,6
275,01-01-2024,Female,23
271,01-01-2024,Male,3
271,01-01-2024,Female,8
570,01-01-2024,Male,13
570,01-01-2024,Female,30
571,01-01-2024,Male,4
