school_id,timestamp,gender,population
569,06-01-2024,Female,11
574,06-01-2024,Male,1
574,06-01-2024,Female,16
576,06-01-2024,Male,4
576,06-01-2024,Female,15
593,06-01-2024,Male,1
593,06-01-2024,Female,37
594,06-01-2024,Male,3
594,06-01-2024,Female,35
596,06-01-2024,Male,5
596,06-01-2024,Female,46
595,06-01-2024,Male,7
595,06-01-2024,Female,35
597,06-01-2024,Male,6
597,06-01-2024,Female,36
598,06-01-2024,Male,1
598,06-01-2024,Female,28
592,06-01-2024,Male,1
592,06-01-2024,Female,38
591,06-01-2024,Male,3
591,06-01-2024,Female,26
680,06-01-2024,Male,3
680,06-01-2024,Female,16
671,06-01-2024,Male,1
671,06-01-2024,Female,14
669,06-01-2024,Male,0
669,06-01-2024,Female,17
672,06-01-2024,Male,3
672,06-01-2024,Female,9
673,06-01-2024,Male,2
673,06-01-2024,Female,8
667,06-01-2024,Male,0
667,06-01-2024,Female,6
666,06-01-2024,Male,3
666,06-01-2024,Female,6
677,06-01-2024,Male,1
677,06-01-2024,Female,12
668,06-01-2024,Male,2
668,06-01-2024,Female,11
674,06-01-2024,Male,2
674,06-01-2024,Female,9
679,06-01-2024,Male,0
679,06-01-2024,Female,19
681,06-01-2024,Male,5
681,06-01-2024,Female,4
678,06-01-2024,Male,4
678,06-01-2024,Female,10
682,06-01-2024,Male,1
682,06-01-2024,Female,6
676,06-01-2024,Male,7
676,06-01-2024,Female,12
670,06-01-2024,Male,2
670,06-01-2024,Female,5
675,06-01-2024,Male,1
675,06-01-2024,Female,11
292,06-01-2024,Male,1
292,06-01-2024,Female,32
290,06-01-2024,Male,4
290,06-01-2024,Female,18
286,06-01-2024,Male,4
286,06-01-2024,Female,17
288,06-01-2024,Male,5
288,06-01-2024,Female,30
291,06-01-2024,Male,1
291,06-01-2024,Female,25
287,06-01-2024,Male,5
287,06-01-2024,Female,34
293,06-01-2024,Male,4
293,06-01-2024,Female,19
289,06-01-2024,Male,3
289,06-01-2024,Female,33
504,06-01-2024,Male,1
504,06-01-2024,Female,15
506,06-01-2024,Male,6
506,06-01-2024,Female,15
511,06-01-2024,Male,3
511,06-01-2024,Female,18
500,06-01-2024,Male,8
500,06-01-2024,Female,18
499,06-01-2024,Male,6
499,06-01-2024,Female,19
509,06-01-2024,Male,10
509,06-01-2024,Female,17
513,06-01-2024,Male,4
513,06-01-2024,Female,15
507,06-01-2024,Male,4
507,06-01-2024,Female,9
508,06-01-2024,Male,2
508,06-01-2024,Female,5
512,06-01-2024,Male,8
512,06-01-2024,Female,8
515,06-01-2024,Male,4
515,06-01-2024,Female,13
510,06-01-2024,Male,7
510,06-01-2024,Female,17
505,06-01-2024,Male,1
505,06-01-2024,Female,6
514,06-01-2024,Male,3
514,06-01-2024,Female,13
503,06-01-2024,Male,4
503,06-01-2024,Female,8
501,06-01-2024,Male,5
501,06-01-2024,Female,14
502,06-01-2024,Male,0
502,06-01-2024,Female,0
335,06-01-2024,Male,5
335,06-01-2024,Female,12
323,06-01-2024,Male,5
323,06-01-2024,Female,17
326,06-01-2024,Male,3
326,06-01-2024,Female,22
327,06-01-2024,Male,3
327,06-01-2024,Female,19
333,06-01-2024,Male,13
333,06-01-2024,Female,41
338,06-01-2024,Male,1
338,06-01-2024,Female,62
328,06-01-2024,Male,4
328,06-01-2024,Female,29
337,06-01-2024,Male,4
337,06-01-2024,Female,30
324,06-01-2024,Male,11
324,06-01-2024,Female,34
332,06-01-2024,Male,2
332,06-01-2024,Female,22
329,06-01-2024,Male,0
329,06-01-2024,Female,10
336,06-01-2024,Male,5
336,06-01-2024,Female,19
330,06-01-2024,Male,0
330,06-01-2024,Female,20
334,06-01-2024,Male,4
334,06-01-2024,Female,32
331,06-01-2024,Male,3
331,06-01-2024,Female,21
325,06-01-2024,Male,2
325,06-01-2024,Female,51
477,06-01-2024,Male,6
477,06-01-2024,Female,52
478,06-01-2024,Male,0
478,06-01-2024,Female,0
471,06-01-2024,Male,4
471,06-01-2024,Female,16
472,06-01-2024,Male,1
472,06-01-2024,Female,17
479,06-01-2024,Male,7
479,06-01-2024,Female,16
476,06-01-2024,Male,1
476,06-01-2024,Female,1
469,06-01-2024,Male,1
469,06-01-2024,Female,17
470,06-01-2024,Male,3
470,06-01-2024,Female,17
480,06-01-2024,Male,4
480,06-01-2024,Female,15
473,06-01-2024,Male,4
473,06-01-2024,Female,10
475,06-01-2024,Male,5
475,06-01-2024,Female,28
468,06-01-2024,Male,4
468,06-01-2024,Female,17
474,06-01-2024,Male,1
474,06-01-2024,Female,16
986,06-01-2024,Male,5
986,06-01-2024,Female,5
992,06-01-2024,Male,2
992,06-01-2024,Female,12
988,06-01-2024,Male,2
988,06-01-2024,Female,23
985,06-01-2024,Male,2
985,06-01-2024,Female,59
983,06-01-2024,Male,3
983,06-01-2024,Female,14
989,06-01-2024,Male,4
989,06-01-2024,Female,19
984,06-01-2024,Male,6
984,06-01-2024,Female,43
991,06-01-2024,Male,0
991,06-01-2024,Female,21
990,06-01-2024,Male,1
990,06-01-2024,Female,17
987,06-01-2024,Male,1
987,06-01-2024,Female,12
993,06-01-2024,Male,0
993,06-01-2024,Female,14
792,06-01-2024,Male,7
792,06-01-2024,Female,46
790,06-01-2024,Male,1
790,06-01-2024,Female,51
802,06-01-2024,Male,2
802,06-01-2024,Female,47
789,06-01-2024,Male,2
789,06-01-2024,Female,52
803,06-01-2024,Male,2
803,06-01-2024,Female,49
793,06-01-2024,Male,6
793,06-01-2024,Female,46
797,06-01-2024,Male,3
797,06-01-2024,Female,48
795,06-01-2024,Male,3
795,06-01-2024,Female,47
804,06-01-2024,Male,4
804,06-01-2024,Female,49
800,06-01-2024,Male,3
800,06-01-2024,Female,37
801,06-01-2024,Male,2
801,06-01-2024,Female,48
791,06-01-2024,Male,5
791,06-01-2024,Female,48
796,06-01-2024,Male,2
796,06-01-2024,Female,36
794,06-01-2024,Male,20
794,06-01-2024,Female,37
798,06-01-2024,Male,2
798,06-01-2024,Female,63
799,06-01-2024,Male,4
799,06-01-2024,Female,37
108,06-01-2024,Male,6
108,06-01-2024,Female,48
879,06-01-2024,Male,6
879,06-01-2024,Female,45
878,06-01-2024,Male,3
878,06-01-2024,Female,36
882,06-01-2024,Male,5
882,06-01-2024,Female,41
881,06-01-2024,Male,1
881,06-01-2024,Female,62
880,06-01-2024,Male,1
880,06-01-2024,Female,13
722,06-01-2024,Male,5
722,06-01-2024,Female,16
720,06-01-2024,Male,5
720,06-01-2024,Female,32
723,06-01-2024,Male,1
723,06-01-2024,Female,31
716,06-01-2024,Male,5
716,06-01-2024,Female,16
719,06-01-2024,Male,2
719,06-01-2024,Female,13
717,06-01-2024,Male,2
717,06-01-2024,Female,26
714,06-01-2024,Male,5
714,06-01-2024,Female,18
718,06-01-2024,Male,4
718,06-01-2024,Female,32
721,06-01-2024,Male,7
721,06-01-2024,Female,21
715,06-01-2024,Male,2
715,06-01-2024,Female,11
63,06-01-2024,Male,7
63,06-01-2024,Female,29
62,06-01-2024,Male,5
62,06-01-2024,Female,28
65,06-01-2024,Male,7
65,06-01-2024,Female,29
66,06-01-2024,Male,7
66,06-01-2024,Female,28
60,06-01-2024,Male,10
60,06-01-2024,Female,10
64,06-01-2024,Male,12
64,06-01-2024,Female,18
61,06-01-2024,Male,7
61,06-01-2024,Female,13
58,06-01-2024,Male,7
58,06-01-2024,Female,15
57,06-01-2024,Male,8
57,06-01-2024,Female,31
67,06-01-2024,Male,6
67,06-01-2024,Female,19
59,06-01-2024,Male,7
59,06-01-2024,Female,3
106,06-01-2024,Male,11
106,06-01-2024,Female,17
103,06-01-2024,Male,7
103,06-01-2024,Female,9
100,06-01-2024,Male,4
100,06-01-2024,Female,9
102,06-01-2024,Male,7
102,06-01-2024,Female,5
107,06-01-2024,Male,0
107,06-01-2024,Female,0
101,06-01-2024,Male,9
101,06-01-2024,Female,5
104,06-01-2024,Male,7
104,06-01-2024,Female,3
105,06-01-2024,Male,4
105,06-01-2024,Female,0
256,06-01-2024,Male,10
256,06-01-2024,Female,10
250,06-01-2024,Male,7
250,06-01-2024,Female,15
253,06-01-2024,Male,15
253,06-01-2024,Female,10
252,06-01-2024,Male,2
252,06-01-2024,Female,7
251,06-01-2024,Male,12
251,06-01-2024,Female,14
255,06-01-2024,Male,12
255,06-01-2024,Female,9
257,06-01-2024,Male,2
257,06-01-2024,Female,12
258,06-01-2024,Male,0
258,06-01-2024,Female,0
254,06-01-2024,Male,11
254,06-01-2024,Female,6
