school_id,timestamp,gender,population
569,12-01-2023,Female,13
574,12-01-2023,Male,1
574,12-01-2023,Female,17
576,12-01-2023,Male,4
576,12-01-2023,Female,17
593,12-01-2023,Male,1
593,12-01-2023,Female,39
594,12-01-2023,Male,3
594,12-01-2023,Female,36
596,12-01-2023,Male,5
596,12-01-2023,Female,46
595,12-01-2023,Male,7
595,12-01-2023,Female,36
597,12-01-2023,Male,7
597,12-01-2023,Female,35
598,12-01-2023,Male,1
598,12-01-2023,Female,28
592,12-01-2023,Male,1
592,12-01-2023,Female,38
591,12-01-2023,Male,3
591,12-01-2023,Female,26
680,12-01-2023,Male,3
680,12-01-2023,Female,14
671,12-01-2023,Male,0
671,12-01-2023,Female,18
669,12-01-2023,Male,1
669,12-01-2023,Female,14
672,12-01-2023,Male,3
672,12-01-2023,Female,9
673,12-01-2023,Male,2
673,12-01-2023,Female,8
667,12-01-2023,Male,0
667,12-01-2023,Female,8
666,12-01-2023,Male,3
666,12-01-2023,Female,8
677,12-01-2023,Male,1
677,12-01-2023,Female,12
668,12-01-2023,Male,2
668,12-01-2023,Female,12
674,12-01-2023,Male,3
674,12-01-2023,Female,8
679,12-01-2023,Male,0
679,12-01-2023,Female,19
681,12-01-2023,Male,5
681,12-01-2023,Female,4
678,12-01-2023,Male,4
678,12-01-2023,Female,10
682,12-01-2023,Male,1
682,12-01-2023,Female,16
676,12-01-2023,Male,7
676,12-01-2023,Female,12
670,12-01-2023,Male,2
670,12-01-2023,Female,5
675,12-01-2023,Male,1
675,12-01-2023,Female,11
292,12-01-2023,Male,1
292,12-01-2023,Female,32
290,12-01-2023,Male,4
290,12-01-2023,Female,16
286,12-01-2023,Male,5
286,12-01-2023,Female,17
288,12-01-2023,Male,5
288,12-01-2023,Female,30
291,12-01-2023,Male,1
291,12-01-2023,Female,25
287,12-01-2023,Male,5
287,12-01-2023,Female,34
293,12-01-2023,Male,4
293,12-01-2023,Female,19
289,12-01-2023,Male,4
289,12-01-2023,Female,34
504,12-01-2023,Male,1
504,12-01-2023,Female,15
506,12-01-2023,Male,6
506,12-01-2023,Female,15
511,12-01-2023,Male,4
511,12-01-2023,Female,18
500,12-01-2023,Male,8
500,12-01-2023,Female,19
499,12-01-2023,Male,6
499,12-01-2023,Female,19
509,12-01-2023,Male,10
509,12-01-2023,Female,17
513,12-01-2023,Male,4
513,12-01-2023,Female,15
507,12-01-2023,Male,4
507,12-01-2023,Female,9
508,12-01-2023,Male,2
508,12-01-2023,Female,5
512,12-01-2023,Male,8
512,12-01-2023,Female,8
515,12-01-2023,Male,4
515,12-01-2023,Female,13
510,12-01-2023,Male,7
510,12-01-2023,Female,17
505,12-01-2023,Male,1
505,12-01-2023,Female,6
514,12-01-2023,Male,3
514,12-01-2023,Female,12
503,12-01-2023,Male,4
503,12-01-2023,Female,9
501,12-01-2023,Male,5
501,12-01-2023,Female,14
502,12-01-2023,Male,0
502,12-01-2023,Female,0
335,12-01-2023,Male,4
335,12-01-2023,Female,10
323,12-01-2023,Male,6
323,12-01-2023,Female,19
326,12-01-2023,Male,3
326,12-01-2023,Female,22
327,12-01-2023,Male,3
327,12-01-2023,Female,20
333,12-01-2023,Male,13
333,12-01-2023,Female,41
338,12-01-2023,Male,1
338,12-01-2023,Female,60
328,12-01-2023,Male,4
328,12-01-2023,Female,29
337,12-01-2023,Male,4
337,12-01-2023,Female,31
324,12-01-2023,Male,11
324,12-01-2023,Female,34
332,12-01-2023,Male,2
332,12-01-2023,Female,22
329,12-01-2023,Male,0
329,12-01-2023,Female,9
336,12-01-2023,Male,5
336,12-01-2023,Female,19
330,12-01-2023,Male,0
330,12-01-2023,Female,20
334,12-01-2023,Male,4
334,12-01-2023,Female,31
331,12-01-2023,Male,3
331,12-01-2023,Female,21
325,12-01-2023,Male,2
325,12-01-2023,Female,51
477,12-01-2023,Male,2
477,12-01-2023,Female,17
478,12-01-2023,Male,0
478,12-01-2023,Female,0
471,12-01-2023,Male,4
471,12-01-2023,Female,16
472,12-01-2023,Male,1
472,12-01-2023,Female,18
479,12-01-2023,Male,6
479,12-01-2023,Female,14
476,12-01-2023,Male,7
476,12-01-2023,Female,23
469,12-01-2023,Male,2
469,12-01-2023,Female,17
470,12-01-2023,Male,3
470,12-01-2023,Female,17
480,12-01-2023,Male,4
480,12-01-2023,Female,15
473,12-01-2023,Male,0
473,12-01-2023,Female,15
475,12-01-2023,Male,6
475,12-01-2023,Female,26
468,12-01-2023,Male,4
468,12-01-2023,Female,18
474,12-01-2023,Male,1
474,12-01-2023,Female,17
986,12-01-2023,Male,5
986,12-01-2023,Female,5
992,12-01-2023,Male,2
992,12-01-2023,Female,12
988,12-01-2023,Male,2
988,12-01-2023,Female,26
985,12-01-2023,Male,3
985,12-01-2023,Female,59
983,12-01-2023,Male,3
983,12-01-2023,Female,14
989,12-01-2023,Male,4
989,12-01-2023,Female,17
984,12-01-2023,Male,6
984,12-01-2023,Female,46
991,12-01-2023,Male,0
991,12-01-2023,Female,23
990,12-01-2023,Male,2
990,12-01-2023,Female,17
987,12-01-2023,Male,1
987,12-01-2023,Female,10
993,12-01-2023,Male,0
993,12-01-2023,Female,14
792,12-01-2023,Male,7
792,12-01-2023,Female,46
790,12-01-2023,Male,1
790,12-01-2023,Female,51
802,12-01-2023,Male,2
802,12-01-2023,Female,45
789,12-01-2023,Male,2
789,12-01-2023,Female,58
803,12-01-2023,Male,2
803,12-01-2023,Female,49
793,12-01-2023,Male,6
793,12-01-2023,Female,46
797,12-01-2023,Male,3
797,12-01-2023,Female,49
795,12-01-2023,Male,3
795,12-01-2023,Female,48
804,12-01-2023,Male,4
804,12-01-2023,Female,50
800,12-01-2023,Male,3
800,12-01-2023,Female,37
801,12-01-2023,Male,2
801,12-01-2023,Female,48
791,12-01-2023,Male,5
791,12-01-2023,Female,50
796,12-01-2023,Male,2
