school_id,class,timestamp,gender,population
922,SSS1,06-01-2024,Female,18
922,SSS2,06-01-2024,Female,14
922,SSS3,06-01-2024,Female,12
917,JSS1,06-01-2024,Male,6
917,JSS2,06-01-2024,Male,4
917,JSS3,06-01-2024,Male,2
917,SSS1,06-01-2024,Male,3
917,SSS2,06-01-2024,Male,2
917,SSS3,06-01-2024,Male,0
917,JSS1,06-01-2024,Female,6
917,JSS2,06-01-2024,Female,10
917,JSS3,06-01-2024,Female,5
917,SSS1,06-01-2024,Female,1
917,SSS2,06-01-2024,Female,1
917,SSS3,06-01-2024,Female,0
930,JSS1,06-01-2024,Male,4
930,JSS2,06-01-2024,Male,5
930,JSS3,06-01-2024,Male,2
930,SSS1,06-01-2024,Male,4
930,SSS2,06-01-2024,Male,2
930,SSS3,06-01-2024,Male,7
930,JSS1,06-01-2024,Female,7
930,JSS2,06-01-2024,Female,4
930,JSS3,06-01-2024,Female,9
930,SSS1,06-01-2024,Female,2
930,SSS2,06-01-2024,Female,3
930,SSS3,06-01-2024,Female,5
931,JSS1,06-01-2024,Male,1
931,JSS2,06-01-2024,Male,2
931,JSS3,06-01-2024,Male,2
931,SSS1,06-01-2024,Male,3
931,SSS2,06-01-2024,Male,2
931,SSS3,06-01-2024,Male,0
931,JSS1,06-01-2024,Female,1
931,JSS2,06-01-2024,Female,1
931,JSS3,06-01-2024,Female,4
931,SSS1,06-01-2024,Female,4
931,SSS2,06-01-2024,Female,2
931,SSS3,06-01-2024,Female,0
947,JSS1,06-01-2024,Male,50
947,JSS2,06-01-2024,Male,34
947,JSS3,06-01-2024,Male,30
947,SSS1,06-01-2024,Male,41
947,SSS2,06-01-2024,Male,35
947,SSS3,06-01-2024,Male,43
947,JSS1,06-01-2024,Female,80
947,JSS2,06-01-2024,Female,78
947,JSS3,06-01-2024,Female,63
947,SSS1,06-01-2024,Female,80
947,SSS2,06-01-2024,Female,73
947,SSS3,06-01-2024,Female,88
950,JSS1,06-01-2024,Male,39
950,JSS2,06-01-2024,Male,35
950,JSS3,06-01-2024,Male,43
950,SSS1,06-01-2024,Male,29
950,SSS2,06-01-2024,Male,20
950,SSS3,06-01-2024,Male,35
950,JSS1,06-01-2024,Female,46
950,JSS2,06-01-2024,Female,58
950,JSS3,06-01-2024,Female,50
950,SSS1,06-01-2024,Female,48
950,SSS2,06-01-2024,Female,44
950,SSS3,06-01-2024,Female,61
955,JSS1,06-01-2024,Male,170
955,JSS2,06-01-2024,Male,19
955,JSS3,06-01-2024,Male,122
955,SSS1,06-01-2024,Male,15
955,SSS2,06-01-2024,Male,20
955,SSS3,06-01-2024,Male,49
955,JSS1,06-01-2024,Female,64
955,JSS2,06-01-2024,Female,30
955,JSS3,06-01-2024,Female,44
955,SSS1,06-01-2024,Female,32
955,SSS2,06-01-2024,Female,18
955,SSS3,06-01-2024,Female,22
952,JSS1,06-01-2024,Male,44
952,JSS2,06-01-2024,Male,32
952,JSS3,06-01-2024,Male,42
952,SSS1,06-01-2024,Male,20
952,SSS2,06-01-2024,Male,26
952,SSS3,06-01-2024,Male,32
952,JSS1,06-01-2024,Female,20
952,JSS2,06-01-2024,Female,29
952,JSS3,06-01-2024,Female,19
952,SSS1,06-01-2024,Female,34
952,SSS2,06-01-2024,Female,40
952,SSS3,06-01-2024,Female,38
949,JSS1,06-01-2024,Male,34
949,JSS2,06-01-2024,Male,38
949,JSS3,06-01-2024,Male,36
949,SSS1,06-01-2024,Male,31
949,SSS2,06-01-2024,Male,31
949,SSS3,06-01-2024,Male,43
949,JSS1,06-01-2024,Female,56
949,JSS2,06-01-2024,Female,45
949,JSS3,06-01-2024,Female,57
949,SSS1,06-01-2024,Female,51
949,SSS2,06-01-2024,Female,51
949,SSS3,06-01-2024,Female,52
956,JSS1,06-01-2024,Male,12
956,JSS2,06-01-2024,Male,17
956,JSS3,06-01-2024,Male,13
956,SSS1,06-01-2024,Male,18
